,Lat,Lon,Base,Hour,KMEANS5_labels,AGGC_label,Day,KMEANS_label,DBSCAN_label
5795,40.7024,-73.9868,2,18,0,0,5,0,0
5796,40.7447,-73.9862,2,18,7,2,0,4,0
5797,40.7101,-74.0104,3,10,2,0,0,3,0
5798,40.7821,-73.9818,1,10,1,2,5,7,0
5799,40.7373,-74.0415,1,17,2,0,4,3,0
5800,40.7482,-73.988,2,21,7,2,4,4,0
5801,40.7611,-73.9793,2,16,7,2,1,7,0
5802,40.7163,-74.0154,2,18,2,0,3,3,0
5803,40.7415,-74.0066,3,16,2,0,3,4,0
5804,40.7307,-74.0043,3,22,2,0,3,3,0
5805,40.7506,-74.002,1,9,7,0,4,4,0
5806,40.7555,-73.9816,4,8,7,2,3,7,0
5807,40.6821,-74.0028,1,18,0,0,4,0,0
5808,40.7618,-73.9793,2,19,7,2,1,7,0
5809,40.759,-73.9725,1,12,7,2,2,7,0
5810,40.7156,-74.0094,1,18,2,0,5,3,0
5812,40.7609,-73.9789,3,13,7,2,0,7,0
5813,40.7159,-74.0037,1,18,2,0,4,3,0
5814,40.7483,-73.9847,0,22,7,2,3,4,0
5815,40.7775,-73.9888,3,7,7,2,1,7,0
5816,40.7275,-73.9913,3,21,2,0,3,1,0
5818,40.735,-73.9914,3,22,2,0,3,1,0
5819,40.7324,-74.0004,1,22,2,0,3,1,0
5820,40.7292,-73.9909,1,16,2,0,1,1,0
5821,40.7755,-73.9899,1,7,7,2,4,7,0
5822,40.7515,-73.9875,2,22,7,2,5,4,0
5823,40.7377,-73.9897,1,20,2,2,0,1,0
5824,40.7651,-73.9733,2,18,7,2,5,7,0
5825,40.7629,-73.968,3,14,7,2,3,7,0
5826,40.7019,-73.9899,2,17,2,0,4,3,0
5827,40.716,-74.0153,1,20,2,0,1,3,0
5828,40.7303,-73.9937,2,14,2,0,1,1,0
5829,40.7743,-73.987,1,4,7,2,0,7,0
5830,40.7161,-74.0088,1,15,2,0,4,3,0
5831,40.738,-73.9919,2,16,2,2,1,4,0
5832,40.6864,-73.9168,3,13,0,0,0,5,0
5834,40.7624,-73.9724,1,15,7,2,2,7,0
5835,40.7446,-73.9889,2,11,7,2,3,4,0
5836,40.7306,-74.0041,2,19,2,0,0,3,0
5837,40.7642,-73.9945,1,13,7,2,4,7,0
5839,40.7766,-73.9527,1,20,1,2,2,2,0
5840,40.763,-73.9713,3,23,7,2,3,7,0
5841,40.831,-73.927,0,21,1,2,4,6,0
5842,40.7643,-73.9764,1,20,7,2,0,7,0
5843,40.8422,-73.9423,3,10,1,2,1,6,0
5844,40.7567,-73.9865,1,14,7,2,2,7,0
5845,40.7786,-73.948,2,16,1,2,5,2,0
5847,40.7588,-73.973,1,15,7,2,2,7,0
5848,40.7362,-73.9882,2,8,2,2,1,1,0
5850,40.7437,-73.9839,1,16,7,2,5,4,0
5851,40.7535,-73.976,3,17,7,2,3,7,0
5852,40.8042,-73.9376,1,20,1,2,5,6,0
5853,40.7385,-74.0017,2,19,2,0,3,4,0
5854,40.7593,-73.9745,2,15,7,2,3,7,0
5855,40.716,-73.9452,3,16,0,0,0,5,0
5856,40.7601,-73.972,2,14,7,2,4,7,0
5857,40.7157,-74.0091,2,13,2,0,2,3,0
5858,40.7873,-73.9679,3,9,1,2,0,6,0
5859,40.7528,-73.9928,3,22,7,2,5,4,0
5860,40.7653,-73.9612,2,23,1,2,6,2,0
5861,40.7257,-74.0054,2,16,2,0,1,3,0
5862,40.7398,-74.0053,1,12,2,0,3,4,0
5863,40.7656,-73.9627,1,18,1,2,5,2,0
5864,40.7661,-73.9907,3,8,7,2,3,7,0
5865,40.7556,-73.9714,1,16,7,2,5,7,0
5866,40.76,-73.9877,0,19,7,2,5,7,0
5867,40.8143,-73.9474,3,17,1,2,0,6,0
5868,40.7887,-73.9763,3,5,1,2,1,6,0
5869,40.7235,-74.009,0,21,2,0,4,3,0
5870,40.7236,-74.0042,2,22,2,0,5,3,0
5871,40.7535,-73.9788,1,18,7,2,4,7,0
5872,40.7531,-73.9749,2,13,7,2,1,7,0
5873,40.7237,-74.0016,1,4,2,0,2,3,0
5874,40.7507,-74.0034,1,20,7,0,2,4,0
5875,40.7532,-73.9802,2,14,7,2,4,7,0
5876,40.7561,-73.9773,1,16,7,2,1,7,0
5877,40.7238,-73.9967,1,22,2,0,1,1,0
5878,40.7398,-74.0058,0,21,2,0,5,4,0
5879,40.7451,-73.9862,3,11,7,2,0,4,0
5880,40.7569,-73.9741,2,11,7,2,3,7,0
5881,40.7313,-73.9922,1,22,2,0,5,1,0
5882,40.7141,-73.9808,2,15,2,0,6,1,0
5883,40.7856,-73.9502,1,21,1,2,5,2,0
5884,40.7263,-73.996,3,17,2,0,1,1,0
5885,40.749,-73.9782,1,19,7,2,0,7,0
5886,40.7071,-74.0047,1,14,2,0,5,3,0
5887,40.7665,-73.9783,1,19,7,2,5,7,0
5889,40.7528,-73.9779,2,10,7,2,5,7,0
5890,40.7278,-73.9823,3,8,2,0,6,1,0
5891,40.6788,-73.9865,1,20,0,0,3,0,0
5892,40.7486,-74.0035,0,19,2,0,3,4,0
5893,40.7511,-73.9783,2,16,7,2,1,7,0
5894,40.7478,-73.995,0,14,7,2,3,4,0
5895,40.7622,-73.9746,2,17,7,2,3,7,0
5896,40.745,-73.9913,3,23,7,2,5,4,0
5897,40.6855,-73.9663,2,19,0,0,2,0,0
5898,40.7647,-73.978,2,9,7,2,1,7,0
5900,40.7597,-73.9732,3,17,7,2,2,7,0
5901,40.7376,-73.9898,3,22,2,2,6,1,0
5902,40.7274,-73.9887,3,21,2,0,5,1,0
5903,40.7605,-73.9918,3,13,7,2,0,7,0
5904,40.6938,-73.9825,2,12,0,0,5,0,0
5905,40.7566,-73.9764,1,9,7,2,3,7,0
5906,40.7667,-73.9786,3,0,7,2,6,7,0
5907,40.7404,-73.9796,2,5,7,2,4,1,0
5908,40.7492,-73.9784,1,19,7,2,4,7,0
5909,40.7666,-73.9612,2,10,1,2,1,2,0
5910,40.7619,-73.9754,1,18,7,2,3,7,0
5911,40.7597,-73.9822,1,20,7,2,3,7,0
5912,40.7674,-73.9899,1,23,7,2,5,7,0
5913,40.7543,-73.9656,3,8,7,2,2,7,0
5915,40.7649,-73.9725,1,15,7,2,5,7,0
5916,40.6872,-73.9951,3,9,0,0,6,0,0
5917,40.7942,-73.9661,3,10,1,2,0,6,0
5918,40.7213,-74.0019,3,16,2,0,2,3,0
5919,40.7642,-73.9792,0,21,7,2,5,7,0
5920,40.7515,-73.9821,3,18,7,2,4,7,0
5921,40.7448,-73.9853,3,16,7,2,6,4,0
5922,40.7486,-73.9732,1,15,7,2,4,7,0
5923,40.6866,-73.9725,2,23,0,0,6,0,0
5924,40.768,-73.9661,1,20,1,2,1,2,0
5925,40.7262,-73.9494,4,0,7,0,6,5,0
5927,40.7613,-73.9915,3,20,7,2,0,7,0
5928,40.7488,-73.9815,3,16,7,2,2,7,0
5929,40.7793,-73.9593,1,20,1,2,2,2,0
5930,40.7145,-73.9971,2,15,2,0,0,3,0
5931,40.7168,-74.0056,1,22,2,0,3,3,0
5932,40.7107,-74.0059,2,7,2,0,2,3,0
5933,40.7611,-73.9892,2,15,7,2,6,7,0
5934,40.7656,-73.9631,0,13,1,2,0,2,0
5935,40.7774,-73.9521,3,8,1,2,0,2,0
5936,40.753,-73.9669,1,7,7,2,3,7,0
5937,40.7892,-73.9547,2,23,1,2,5,6,0
5938,40.7157,-73.96,2,10,0,0,4,5,0
5939,40.6874,-73.9784,2,21,0,0,3,0,0
5940,40.7677,-73.9828,1,16,7,2,3,7,0
5941,40.7511,-73.9741,2,20,7,2,1,7,0
5942,40.7614,-73.9828,2,14,7,2,6,7,0
5943,40.7611,-73.9738,2,9,7,2,4,7,0
5944,40.783,-73.9711,3,21,1,2,5,6,0
5945,40.7189,-73.9587,0,21,0,0,0,5,0
5946,40.7682,-73.9573,2,15,1,2,4,2,0
5947,40.7192,-74.0087,2,14,2,0,1,3,0
5948,40.7522,-73.9755,1,14,7,2,2,7,0
5949,40.7639,-73.9686,2,15,7,2,3,7,0
5950,40.674,-73.9757,3,22,0,0,4,0,0
5951,40.7111,-73.9522,1,4,0,0,4,5,0
5953,40.7742,-73.951,2,22,1,2,6,2,0
5954,40.776,-73.944,2,20,1,2,6,2,0
5955,40.758,-73.9751,2,15,7,2,4,7,0
5956,40.7492,-73.977,3,22,7,2,5,7,0
5957,40.7175,-73.9917,1,14,2,0,5,1,0
5958,40.7379,-74.0056,3,5,2,0,4,4,0
5959,40.7616,-73.9788,2,21,7,2,3,7,0
5960,40.7558,-73.9869,3,21,7,2,2,7,0
5961,40.7566,-73.9795,1,19,7,2,2,7,0
5962,40.7088,-74.0152,1,19,2,0,5,3,0
5963,40.7434,-73.9729,1,20,7,2,6,7,0
5964,40.7707,-73.9683,0,8,1,2,5,7,0
5966,40.7323,-74.0053,1,20,2,0,1,3,0
5967,40.7421,-74.0007,1,19,2,0,3,4,0
5968,40.7249,-73.9924,3,18,2,0,0,1,0
5969,40.7554,-73.9783,1,14,7,2,5,7,0
5970,40.6718,-73.976,3,14,0,0,3,0,0
5971,40.7172,-73.9553,1,19,0,0,2,5,0
5972,40.7439,-74.0064,1,3,2,0,4,4,0
5973,40.7837,-73.9735,2,6,1,2,0,6,0
5974,40.7157,-74.0091,3,22,2,0,2,3,0
5975,40.7484,-73.985,1,21,7,2,1,4,0
5976,40.7536,-73.9759,2,17,7,2,1,7,0
5977,40.7518,-73.9743,3,11,7,2,4,7,0
5978,40.7706,-73.9918,1,20,7,2,4,7,0
5979,40.6764,-74.0141,2,21,0,0,6,0,0
5980,40.7661,-73.9263,1,13,1,2,0,2,0
5981,40.7234,-73.9457,2,11,0,0,5,5,0
5982,40.723,-74.0021,3,17,2,0,2,3,0
5983,40.7236,-73.9984,3,9,2,0,1,3,0
5984,40.7099,-74.0154,3,6,2,0,5,3,0
5986,40.7184,-73.9493,1,1,0,0,6,5,0
5987,40.7508,-73.9829,0,14,7,2,3,7,0
5988,40.7595,-73.9807,3,15,7,2,2,7,0
5989,40.7541,-73.9921,3,11,7,2,0,4,0
5990,40.731,-74.007,3,21,2,0,3,3,0
5991,40.7527,-73.9896,2,17,7,2,3,4,0
5992,40.7359,-73.9824,3,16,2,0,6,1,0
5993,40.7129,-73.9567,1,22,0,0,5,5,0
5994,40.7381,-74.0095,2,9,2,0,6,4,0
5995,40.7172,-74.0443,2,23,2,0,4,3,0
5996,40.7284,-73.9995,1,15,2,0,6,1,0
5997,40.76,-73.9809,1,15,7,2,2,7,0
5998,40.7348,-73.9969,3,18,2,0,4,1,0
5999,40.7311,-74.008,1,22,2,0,6,3,0
6000,40.7531,-73.9814,3,8,7,2,4,7,0
6001,40.7465,-73.9859,3,20,7,2,1,4,0
6002,40.7286,-73.9859,2,18,2,0,4,1,0
6003,40.7348,-73.989,1,18,2,0,1,1,0
6004,40.7566,-73.9766,2,21,7,2,3,7,0
6005,40.7406,-74.0065,3,15,2,0,0,4,0
6007,40.7212,-73.9878,1,14,2,0,6,1,0
6008,40.6922,-73.9727,3,8,0,0,3,0,0
6010,40.7727,-73.9614,1,17,1,2,6,2,0
6011,40.7414,-74.0029,2,7,2,0,3,4,0
6012,40.7791,-73.9622,3,15,1,2,5,2,0
6013,40.749,-73.9921,1,18,7,2,2,4,0
6014,40.76,-73.9684,2,17,7,2,4,7,0
6015,40.7596,-73.972,2,16,7,2,0,7,0
6016,40.7671,-73.9824,2,12,7,2,2,7,0
6017,40.7453,-73.9942,2,7,7,2,4,4,0
6018,40.7221,-73.9864,1,15,2,0,1,1,0
6019,40.7212,-73.9966,1,13,2,0,6,3,0
6020,40.7547,-73.9758,2,16,7,2,3,7,0
6021,40.748,-74.0027,3,0,2,0,5,4,0
6022,40.7237,-73.9915,1,17,2,0,5,1,0
6023,40.7587,-73.9749,3,16,7,2,0,7,0
6024,40.7052,-74.0078,2,13,2,0,3,3,0
6025,40.7539,-73.9832,3,20,7,2,1,7,0
6026,40.8297,-73.9282,2,15,1,2,6,6,0
6027,40.724,-73.9937,2,10,2,0,4,1,0
6028,40.7589,-73.9682,2,19,7,2,6,7,0
6029,40.7422,-73.9814,1,17,7,2,4,1,0
6030,40.7899,-73.9543,2,17,1,2,4,6,0
6031,40.7848,-73.954,0,17,1,2,4,2,0
6032,40.7553,-73.985,3,20,7,2,0,7,0
6033,40.7582,-73.9738,3,11,7,2,2,7,0
6036,40.7023,-73.9867,1,6,0,0,3,0,0
6037,40.7665,-73.9782,3,8,7,2,0,7,0
6038,40.7604,-73.9738,3,14,7,2,4,7,0
6039,40.7269,-74.0034,3,12,2,0,1,3,0
6040,40.7293,-73.9875,1,21,2,0,0,1,0
6041,40.7019,-73.9179,2,9,0,0,5,5,0
6042,40.7644,-73.9988,2,20,7,2,1,4,0
6043,40.7733,-73.9893,1,12,7,2,3,7,0
6044,40.7137,-74.0068,1,4,2,0,3,3,0
6045,40.752,-73.977,1,9,7,2,0,7,0
6046,40.744,-73.9837,1,19,7,2,4,4,0
6047,40.7561,-73.9765,2,19,7,2,5,7,0
6048,40.7156,-74.0112,2,13,2,0,2,3,0
6049,40.7227,-74.0045,1,13,2,0,6,3,0
6050,40.7234,-73.9955,2,21,2,0,0,1,0
6051,40.755,-73.9798,3,18,7,2,3,7,0
6052,40.7341,-74.0025,1,23,2,0,5,4,0
6053,40.6911,-73.9923,3,21,0,0,3,0,0
6054,40.7073,-74.0089,2,21,2,0,6,3,0
6055,40.7216,-73.9974,2,22,2,0,6,3,0
6056,40.7752,-73.9494,0,11,1,2,5,2,0
6057,40.7242,-73.998,4,9,2,0,5,3,0
6058,40.7448,-73.9888,3,8,7,2,0,4,0
6059,40.7486,-73.9925,1,11,7,2,3,4,0
6060,40.7151,-73.9918,3,23,2,0,3,1,0
6061,40.7694,-73.9613,1,10,1,2,2,2,0
6062,40.7598,-73.976,2,19,7,2,3,7,0
6063,40.775,-73.9568,2,20,1,2,3,2,0
6064,40.7284,-73.9955,1,7,2,0,2,1,0
6065,40.7132,-74.0081,3,20,2,0,2,3,0
6066,40.7536,-73.985,2,21,7,2,3,7,0
6067,40.8281,-73.9262,2,22,1,2,5,6,0
6068,40.7588,-73.9895,1,17,7,2,1,7,0
6069,40.7677,-73.9579,1,15,1,2,0,2,0
6070,40.7553,-73.9874,1,8,7,2,2,7,0
6071,40.744,-74.0068,3,0,2,0,4,4,0
6072,40.7574,-73.9825,1,7,7,2,3,7,0
6073,40.7554,-73.9794,3,8,7,2,1,7,0
6074,40.7325,-73.9901,1,6,2,0,0,1,0
6075,40.7259,-74.0008,3,7,2,0,0,3,0
6076,40.7653,-73.9829,1,22,7,2,2,7,0
6077,40.7581,-73.9754,1,10,7,2,4,7,0
6078,40.7091,-74.0161,3,8,2,0,5,3,0
6079,40.7529,-73.9956,1,17,7,2,2,4,0
6080,40.7464,-73.9738,2,8,7,2,4,7,0
6081,40.6537,-73.9562,3,19,0,0,2,0,0
6082,40.7474,-73.9849,2,13,7,2,0,4,0
6083,40.7871,-73.9539,3,9,1,2,0,6,0
6084,40.7798,-73.9747,1,16,1,2,4,7,0
6085,40.7634,-73.9749,1,15,7,2,4,7,0
6086,40.7544,-73.9655,4,15,7,2,1,7,0
6087,40.7762,-73.9456,3,5,1,2,2,2,0
6088,40.7721,-73.9561,2,8,1,2,3,2,0
6090,40.7529,-73.9798,3,21,7,2,1,7,0
6091,40.7681,-73.9566,1,8,1,2,1,2,0
6092,40.7548,-73.9719,2,14,7,2,4,7,0
6094,40.7323,-73.9928,2,22,2,0,3,1,0
6095,40.7572,-73.9898,1,1,7,2,0,7,0
6096,40.7198,-74.0071,3,20,2,0,3,3,0
6097,40.767,-73.9818,2,23,7,2,1,7,0
6098,40.7348,-74.0037,1,6,2,0,3,4,0
6099,40.7372,-74.0058,2,16,2,0,1,4,0
6102,40.8014,-73.9659,3,3,1,2,3,6,0
6103,40.7144,-73.9656,1,1,0,0,5,5,0
6104,40.7684,-73.9692,3,21,7,2,1,7,0
6105,40.7183,-74.0054,3,19,2,0,4,3,0
6106,40.7867,-73.978,2,7,1,2,3,6,0
6107,40.7395,-73.9942,1,13,2,2,0,4,0
6108,40.7236,-73.9512,1,0,0,0,2,5,0
6109,40.6786,-73.99,1,1,0,0,5,0,0
6110,40.7777,-73.9632,0,14,1,2,3,2,0
6111,40.7562,-73.9863,2,18,7,2,4,7,0
6112,40.7023,-73.9867,1,8,0,0,1,0,0
6113,40.7486,-73.9761,2,18,7,2,4,7,0
6115,40.721,-73.9812,1,8,2,0,1,1,0
6116,40.6857,-73.9642,1,12,0,0,6,0,0
6117,40.7547,-73.974,1,21,7,2,3,7,0
6118,40.7661,-73.9694,0,13,7,2,0,7,0
6119,40.7238,-74.0038,1,18,2,0,2,3,0
6120,40.7609,-73.999,2,4,7,2,4,4,0
6121,40.7512,-73.9979,2,18,7,2,3,4,0
6122,40.7691,-73.9674,0,16,1,2,6,7,0
6123,40.7424,-74.0043,2,20,2,0,0,4,0
6124,40.7663,-73.9869,2,16,7,2,0,7,0
6125,40.7459,-74.0075,1,11,2,0,4,4,0
6126,40.756,-73.9984,3,21,7,2,1,4,0
6127,40.7486,-73.9781,3,7,7,2,0,7,0
6128,40.7175,-73.9522,3,15,0,0,5,5,0
6129,40.7519,-73.9887,3,20,7,2,1,4,0
6130,40.7394,-74.0067,3,23,2,0,4,4,0
6131,40.7228,-74.005,0,23,2,0,3,3,0
6132,40.7241,-73.9974,2,7,2,0,0,1,0
6133,40.7592,-73.9726,2,21,7,2,1,7,0
6134,40.7497,-74.005,2,18,2,0,4,4,0
6135,40.7442,-73.9889,3,21,7,2,2,4,0
6138,40.7527,-73.9934,3,6,7,2,1,4,0
6139,40.711,-74.0059,3,4,2,0,1,3,0
6142,40.7731,-73.9463,1,15,1,2,1,2,0
6143,40.7199,-73.9875,1,15,2,0,6,1,0
6144,40.7718,-73.989,3,2,7,2,5,7,0
6145,40.787,-73.9531,0,9,1,2,3,6,0
6146,40.741,-73.9924,1,13,2,2,3,4,0
6147,40.7586,-73.9637,1,4,7,2,5,7,0
6148,40.7096,-73.9504,1,18,0,0,5,5,0
6150,40.7485,-73.9393,1,18,1,2,0,2,0
6151,40.785,-73.9705,2,23,1,2,4,6,0
6152,40.7191,-73.9833,1,11,2,0,4,1,0
6153,40.6903,-73.9609,1,13,0,0,3,5,0
6154,40.751,-74.0042,2,22,7,0,2,4,0
6155,40.7516,-73.993,0,17,7,2,6,4,0
6157,40.6893,-73.9868,1,10,0,0,4,0,0
6158,40.7629,-73.9618,2,16,7,2,4,2,0
6160,40.767,-73.9626,3,7,1,2,3,2,0
6161,40.7406,-74.0057,2,12,2,0,6,4,0
6162,40.7417,-74.005,2,18,2,0,4,4,0
6164,40.7498,-74.005,1,17,2,0,2,4,0
6165,40.7599,-73.9754,2,17,7,2,1,7,0
6166,40.703,-73.9258,2,11,0,0,5,5,0
6169,40.7094,-74.0116,1,20,2,0,1,3,0
6170,40.7185,-73.9977,2,18,2,0,3,3,0
6171,40.7658,-73.9765,2,23,7,2,0,7,0
6172,40.7575,-73.9858,3,0,7,2,6,7,0
6173,40.7422,-74.0044,2,21,2,0,1,4,0
6174,40.7402,-73.9948,4,13,2,2,3,4,0
6175,40.7239,-73.9838,1,1,2,0,6,1,0
6176,40.7552,-73.9869,3,15,7,2,1,7,0
6177,40.7503,-73.9869,0,6,7,2,2,4,0
6178,40.7565,-73.9254,3,23,1,2,4,2,0
6179,40.731,-73.9915,3,11,2,0,3,1,0
6180,40.7252,-73.9964,2,15,2,0,4,1,0
6181,40.7443,-73.9902,3,13,7,2,1,4,0
6182,40.8426,-73.9431,0,14,1,2,2,6,0
6184,40.7279,-74.0001,4,22,2,0,5,3,0
6185,40.7216,-73.9559,2,17,0,0,5,5,0
6186,40.7258,-73.9964,3,15,2,0,1,1,0
6187,40.7398,-73.9878,4,6,7,2,2,4,0
6188,40.7832,-73.9547,3,6,1,2,5,2,0
6189,40.7605,-73.9779,1,20,7,2,1,7,0
6190,40.7529,-73.9696,1,15,7,2,5,7,0
6192,40.7369,-73.9889,1,11,2,2,2,1,0
6193,40.7495,-74.0044,2,15,2,0,1,4,0
6194,40.7782,-73.9783,2,8,1,2,1,7,0
6195,40.7263,-73.9918,3,22,2,0,4,1,0
6196,40.7584,-73.9692,3,20,7,2,2,7,0
6197,40.72,-74.01,2,11,2,0,4,3,0
6198,40.7143,-74.0005,1,19,2,0,3,3,0
6199,40.7286,-73.9895,1,20,2,0,1,1,0
6201,40.7546,-73.9853,2,15,7,2,1,7,0
6202,40.7542,-73.9425,2,18,1,2,0,2,0
6203,40.7447,-73.981,2,11,7,2,6,4,0
6204,40.7196,-73.9947,2,14,2,0,0,1,0
6205,40.7256,-74.0052,3,10,2,0,0,3,0
6206,40.7909,-73.9668,2,8,1,2,1,6,0
6207,40.7174,-73.9645,3,19,0,0,5,5,0
6208,40.7701,-73.9674,1,10,1,2,0,2,0
6209,40.6932,-74.0009,2,18,2,0,3,0,0
6210,40.7665,-73.9918,2,17,7,2,4,7,0
6211,40.7421,-73.9877,2,17,7,2,6,4,0
6212,40.7161,-74.0122,1,7,2,0,3,3,0
6213,40.7283,-73.9994,3,23,2,0,2,1,0
6214,40.7356,-73.983,1,8,2,0,1,1,0
6215,40.7509,-73.9789,3,13,7,2,3,7,0
6216,40.7518,-73.9763,2,17,7,2,0,7,0
6217,40.6635,-73.9778,1,21,0,0,2,0,0
6218,40.7588,-73.9779,2,16,7,2,1,7,0
6219,40.6614,-73.9612,3,20,0,0,4,0,0
6220,40.7147,-73.9478,3,21,0,0,5,5,0
6221,40.752,-73.9259,2,14,1,2,0,2,0
6222,40.7349,-74.0001,1,17,2,0,0,4,0
6223,40.7884,-73.9409,1,12,1,2,0,2,0
6225,40.7667,-73.9539,1,15,1,2,4,2,0
6226,40.7475,-74.0059,1,17,2,0,5,4,0
6227,40.721,-73.9979,2,17,2,0,3,3,0
6228,40.7496,-74.0047,2,17,2,0,2,4,0
6229,40.7656,-73.9761,2,0,7,2,3,7,0
6230,40.7246,-73.9916,1,5,2,0,4,1,0
6231,40.7211,-73.9948,2,22,2,0,6,1,0
6232,40.7256,-73.9934,2,15,2,0,0,1,0
6233,40.7627,-73.9754,2,18,7,2,1,7,0
6235,40.7286,-74.011,3,22,2,0,5,3,0
6236,40.7533,-73.9961,1,11,7,2,2,4,0
6237,40.6756,-73.9823,1,20,0,0,2,0,0
6239,40.74,-73.9901,3,22,2,2,2,4,0
6240,40.7216,-73.9876,3,8,2,0,1,1,0
6241,40.6891,-73.992,2,16,0,0,5,0,0
6243,40.7721,-73.9673,1,14,1,2,6,2,0
6244,40.7341,-74.01,2,16,2,0,0,3,0
6245,40.7592,-73.9846,3,20,7,2,4,7,0
6246,40.7217,-74.006,3,11,2,0,1,3,0
6247,40.7587,-73.986,1,17,7,2,5,7,0
6248,40.7914,-73.9741,1,6,1,2,0,6,0
6249,40.6913,-73.996,1,17,0,0,3,0,0
6250,40.7241,-73.9826,2,12,2,0,0,1,0
6252,40.7693,-73.9346,3,5,1,2,0,2,0
6253,40.7589,-73.9941,2,22,7,2,5,4,0
6255,40.7524,-73.9934,0,15,7,2,2,4,0
6256,40.7339,-73.99,1,14,2,0,3,1,0
6257,40.7706,-73.9574,2,7,1,2,1,2,0
6258,40.7259,-74.0078,1,17,2,0,4,3,0
6259,40.7269,-73.9947,2,22,2,0,4,1,0
6260,40.7759,-73.9441,2,17,1,2,3,2,0
6261,40.7648,-73.9311,1,18,1,2,4,2,0
6262,40.7339,-74.0097,1,6,2,0,2,3,0
6263,40.7746,-73.9536,0,1,1,2,4,2,0
6264,40.8115,-73.9576,3,11,1,2,6,6,0
6265,40.7282,-74.0054,1,20,2,0,3,3,0
6266,40.7716,-73.9831,3,7,7,2,2,7,0
6267,40.7407,-74.0056,2,1,2,0,5,4,0
6268,40.7227,-73.9981,2,18,2,0,0,3,0
6269,40.7574,-73.9823,1,21,7,2,2,7,0
6270,40.7672,-73.9684,1,15,7,2,4,7,0
6271,40.7276,-73.9982,3,1,2,0,6,1,0
6273,40.7595,-73.9716,2,18,7,2,2,7,0
6274,40.7646,-73.9705,2,0,7,2,0,7,0
6275,40.7338,-73.9929,3,15,2,0,4,1,0
6276,40.6602,-73.991,3,9,0,0,3,0,0
6277,40.7448,-73.999,2,23,2,0,3,4,0
6278,40.6896,-73.9708,1,17,0,0,6,0,0
6279,40.7481,-73.9712,3,8,7,2,4,7,0
6280,40.6851,-73.9992,2,8,0,0,4,0,0
6281,40.7268,-73.9963,1,18,2,0,0,1,0
6282,40.757,-73.9719,4,3,7,2,1,7,0
6283,40.7568,-73.9842,2,18,7,2,3,7,0
6284,40.7695,-73.9808,1,17,7,2,4,7,0
6285,40.7716,-73.9819,3,21,7,2,3,7,0
6286,40.7249,-74.0089,3,10,2,0,2,3,0
6287,40.7588,-73.977,3,20,7,2,6,7,0
6288,40.749,-73.9761,2,14,7,2,4,7,0
6289,40.7531,-73.9982,0,17,7,2,1,4,0
6290,40.7408,-73.9799,3,4,7,2,1,1,0
6291,40.7381,-73.988,3,23,2,2,1,1,0
6292,40.7474,-73.9812,2,8,7,2,0,7,0
6293,40.7611,-73.9706,3,8,7,2,3,7,0
6294,40.7516,-73.9822,2,20,7,2,1,7,0
6295,40.7448,-73.9948,2,10,7,2,0,4,0
6296,40.7416,-73.9874,3,12,7,2,4,4,0
6297,40.7491,-73.9397,3,20,1,2,0,2,0
6298,40.7738,-73.9823,2,14,7,2,4,7,0
6299,40.7404,-73.9868,1,14,7,2,3,4,0
6300,40.6603,-73.991,2,6,0,0,5,0,0
6301,40.742,-74.0038,3,0,2,0,4,4,0
6302,40.7605,-73.9736,1,10,7,2,2,7,0
6303,40.7224,-74.0003,2,8,2,0,0,3,0
6304,40.7055,-74.0139,2,14,2,0,4,3,0
6305,40.7206,-73.9857,1,9,2,0,0,1,0
6306,40.7673,-73.9825,3,6,7,2,4,7,0
6307,40.6804,-73.969,1,7,0,0,1,0,0
6308,40.804,-73.966,3,11,1,2,6,6,0
6309,40.7355,-73.9831,3,12,2,0,6,1,0
6310,40.7912,-73.9687,3,9,1,2,3,6,0
6311,40.7476,-74.0037,1,14,2,0,4,4,0
6312,40.7212,-73.9859,1,20,2,0,1,1,0
6313,40.6523,-73.9735,3,18,0,0,2,0,0
6314,40.7251,-73.9792,0,6,2,0,0,1,0
6315,40.7281,-73.9846,3,10,2,0,3,1,0
6316,40.7473,-74.0033,1,19,2,0,4,4,0
6317,40.7625,-73.9777,1,19,7,2,3,7,0
6318,40.7637,-73.9736,3,19,7,2,2,7,0
6319,40.7776,-73.9491,1,11,1,2,4,2,0
6320,40.7194,-73.9942,2,2,2,0,5,1,0
6321,40.7579,-73.9776,3,14,7,2,3,7,0
6322,40.7111,-73.9655,1,21,0,0,4,5,0
6323,40.7227,-74.0005,2,18,2,0,2,3,0
6324,40.7544,-73.9768,2,23,7,2,4,7,0
6326,40.7642,-73.973,1,18,7,2,4,7,0
6327,40.6441,-73.9674,1,13,0,0,3,0,0
6328,40.7628,-73.9734,1,11,7,2,6,7,0
6329,40.7913,-73.9697,3,14,1,2,0,6,0
6330,40.7641,-73.9765,1,13,7,2,1,7,0
6331,40.6858,-73.9178,1,21,0,0,5,5,0
6332,40.762,-73.9789,1,9,7,2,0,7,0
6333,40.6831,-73.9811,1,16,0,0,5,0,0
6335,40.779,-73.9872,2,13,7,2,3,7,0
6336,40.7169,-74.0147,1,19,2,0,1,3,0
6337,40.7299,-74.0083,2,15,2,0,1,3,0
6338,40.7411,-73.9845,3,17,7,2,3,1,0
6339,40.7354,-73.9748,2,9,7,0,0,1,0
